DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Dec1986,1.05784,0.87857,0.49169,0.3973,-0.09495,-0.30492,-0.48866,-0.02045,-0.20102,-0.12158,-0.17665,-0.35892,-0.37126,-0.49075,-0.55968,-0.55206,-0.70091,-0.68479,-0.75362,-0.65856,-0.56386,-0.54072,-0.56034,-0.46748,-0.48858,-0.18072,-0.27208,-0.37146,-0.29265,-0.25936,-0.27025,-0.34733,-0.31364,-0.46,-0.51233,-0.52388,-0.56049,-0.63652,-0.65695,-0.65968,-0.65441,-0.67856,-0.6846,-0.75027,-0.80946,-0.87256,-0.92572,-0.96515
Jan1987,0.33189,0.90445,0.83869,0.49235,0.38841,-0.06318,-0.25989,-0.43807,-0.02182,-0.18607,-0.10797,-0.1704,-0.34893,-0.34528,-0.46597,-0.53561,-0.52961,-0.67385,-0.65989,-0.72912,-0.63638,-0.55787,-0.54283,-0.56528,-0.47627,-0.49485,-0.18859,-0.27853,-0.37612,-0.30253,-0.26863,-0.28121,-0.35836,-0.32691,-0.47521,-0.5317,-0.54609,-0.58491,-0.66268,-0.68394,-0.68932,-0.68548,-0.7116,-0.71886,-0.78838,-0.85236,-0.91896,-0.97368
Feb1987,-0.56717,-0.18498,0.54529,0.62698,0.3184,0.22729,-0.18704,-0.36939,-0.51982,-0.13922,-0.27318,-0.19353,-0.24462,-0.40935,-0.40532,-0.51434,-0.5815,-0.57438,-0.70476,-0.69144,-0.75241,-0.66542,-0.59231,-0.57799,-0.59681,-0.51165,-0.52896,-0.22916,-0.31564,-0.41024,-0.33944,-0.30728,-0.31861,-0.39376,-0.36082,-0.50262,-0.55633,-0.56937,-0.60705,-0.68411,-0.70475,-0.70948,-0.70522,-0.72943,-0.73478,-0.80288,-0.8643,-0.92998
Mar1987,-0.27372,-0.49766,-0.24097,0.28472,0.43761,0.18932,0.12123,-0.23787,-0.39075,-0.53081,-0.18841,-0.30968,-0.23584,-0.2819,-0.43304,-0.41291,-0.50238,-0.56976,-0.57027,-0.69061,-0.67813,-0.73504,-0.65409,-0.58924,-0.57821,-0.59379,-0.51777,-0.53333,-0.24072,-0.32482,-0.41586,-0.34948,-0.31868,-0.32918,-0.40123,-0.37058,-0.50583,-0.55792,-0.56959,-0.60778,-0.68425,-0.70446,-0.70901,-0.70464,-0.72805,-0.73401,-0.80014,-0.85959
Apr1987,-0.52281,-0.48407,-0.57358,-0.42797,-0.00691,0.17402,-0.00608,-0.05832,-0.34525,-0.46245,-0.57189,-0.27882,-0.37859,-0.32385,-0.36022,-0.48319,-0.46376,-0.54415,-0.602,-0.59965,-0.70172,-0.69039,-0.73897,-0.67115,-0.61392,-0.60525,-0.6187,-0.54962,-0.56009,-0.29099,-0.36676,-0.45124,-0.3924,-0.36341,-0.37298,-0.4388,-0.40866,-0.53283,-0.58207,-0.59225,-0.62652,-0.69825,-0.71645,-0.72074,-0.71657,-0.73853,-0.74415,-0.80718
May1987,0.42853,-0.16178,-0.26021,-0.36999,-0.28157,0.10185,0.25037,0.08459,0.01814,-0.24414,-0.35276,-0.46345,-0.2004,-0.30872,-0.26155,-0.30252,-0.42288,-0.40228,-0.4849,-0.53838,-0.53486,-0.63304,-0.62181,-0.6728,-0.61354,-0.56241,-0.5544,-0.56915,-0.50455,-0.51762,-0.25471,-0.33281,-0.41399,-0.35687,-0.32741,-0.33704,-0.40369,-0.37793,-0.5008,-0.54839,-0.5598,-0.59375,-0.6632,-0.68129,-0.68529,-0.68276,-0.70404,-0.71015
Jun1987,0.34382,0.45096,-0.09443,-0.20211,-0.31684,-0.25076,0.13213,0.26882,0.10454,0.04294,-0.21232,-0.32424,-0.43389,-0.18301,-0.29033,-0.24385,-0.28514,-0.40171,-0.38295,-0.46707,-0.5183,-0.51408,-0.60988,-0.59912,-0.64931,-0.59496,-0.5462,-0.53914,-0.55359,-0.49056,-0.49917,-0.24088,-0.31926,-0.39899,-0.34211,-0.31295,-0.32293,-0.38979,-0.3655,-0.48942,-0.53563,-0.54647,-0.57891,-0.64877,-0.66706,-0.67048,-0.66807,-0.68875
Jul1987,-1.12547,-0.50695,-0.16678,-0.40168,-0.43878,-0.52081,-0.45556,-0.10401,0.06355,-0.08384,-0.14144,-0.37626,-0.48294,-0.57979,-0.32794,-0.41657,-0.37019,-0.40363,-0.50708,-0.48464,-0.55607,-0.6011,-0.59434,-0.68307,-0.67262,-0.7173,-0.66306,-0.61242,-0.60633,-0.61836,-0.55655,-0.5652,-0.31711,-0.39247,-0.46791,-0.41164,-0.38201,-0.38971,-0.45214,-0.42725,-0.54699,-0.59023,-0.60001,-0.6292,-0.69544,-0.71216,-0.71607,-0.71369
Aug1987,-0.53745,-0.97513,-0.68454,-0.37815,-0.54374,-0.55199,-0.61186,-0.53301,-0.1832,-0.02036,-0.15732,-0.2058,-0.42929,-0.53101,-0.62107,-0.37877,-0.46139,-0.41495,-0.44503,-0.53971,-0.51579,-0.58472,-0.62964,-0.62125,-0.70683,-0.69562,-0.73842,-0.68458,-0.63404,-0.62831,-0.64019,-0.57937,-0.5904,-0.34821,-0.42152,-0.49571,-0.44102,-0.41201,-0.4186,-0.478,-0.45381,-0.5707,-0.61264,-0.62287,-0.64971,-0.71286,-0.72921,-0.73342
Sep1987,0.60019,0.08891,-0.45262,-0.27556,-0.09549,-0.34464,-0.37649,-0.47159,-0.41214,-0.08613,0.05387,-0.08612,-0.13029,-0.35305,-0.46128,-0.55264,-0.32197,-0.41149,-0.36497,-0.39791,-0.4945,-0.4728,-0.5398,-0.58541,-0.57715,-0.66445,-0.65266,-0.69719,-0.64324,-0.59627,-0.59052,-0.60484,-0.54326,-0.55501,-0.3126,-0.38812,-0.46361,-0.40999,-0.38218,-0.38903,-0.44797,-0.42317,-0.53929,-0.5825,-0.5907,-0.61387,-0.67723,-0.69529
Oct1987,0.42233,0.65258,0.28244,-0.15046,-0.03152,0.11406,-0.16533,-0.2001,-0.30868,-0.27785,0.02611,0.14716,0.00211,-0.04423,-0.2663,-0.37521,-0.47541,-0.26101,-0.35213,-0.30344,-0.33854,-0.43197,-0.41265,-0.47936,-0.52707,-0.52107,-0.61025,-0.59996,-0.64724,-0.59759,-0.5521,-0.54773,-0.56208,-0.50112,-0.50826,-0.27185,-0.34499,-0.41979,-0.36878,-0.34272,-0.34786,-0.40729,-0.38438,-0.49973,-0.54358,-0.55347,-0.57602,-0.63855
Nov1987,0.22047,0.33304,0.49369,0.28724,-0.03036,0.04028,0.1595,-0.09653,-0.15771,-0.25959,-0.23578,0.04351,0.1469,0.01782,-0.02825,-0.24772,-0.35446,-0.45275,-0.24793,-0.3267,-0.2792,-0.31277,-0.40181,-0.38254,-0.45142,-0.49223,-0.4854,-0.5749,-0.56337,-0.61352,-0.56428,-0.52002,-0.51313,-0.52894,-0.47278,-0.48179,-0.24923,-0.32291,-0.39643,-0.345,-0.3206,-0.32711,-0.38876,-0.3685,-0.48251,-0.52477,-0.53386,-0.55527
Dec1987,-0.90253,-0.2775,-0.10184,0.04186,-0.12053,-0.39774,-0.32486,-0.18901,-0.3496,-0.37894,-0.45585,-0.41091,-0.15854,-0.06024,-0.18326,-0.21489,-0.41865,-0.51279,-0.59953,-0.37944,-0.44815,-0.39338,-0.4202,-0.49677,-0.48265,-0.5469,-0.58156,-0.57439,-0.663,-0.65114,-0.69801,-0.64607,-0.59621,-0.58775,-0.60191,-0.54623,-0.55341,-0.32361,-0.39443,-0.46623,-0.4142,-0.38915,-0.39485,-0.45397,-0.434,-0.54504,-0.58558,-0.59375
Jan1988,0.37886,-0.43904,-0.19219,-0.05332,0.07261,-0.07303,-0.32991,-0.27332,-0.17028,-0.3223,-0.35291,-0.43827,-0.39256,-0.13746,-0.05371,-0.17322,-0.20277,-0.39954,-0.48892,-0.57424,-0.35932,-0.43979,-0.39343,-0.42294,-0.50086,-0.48461,-0.5496,-0.58263,-0.57484,-0.66793,-0.65589,-0.70512,-0.65548,-0.60867,-0.60081,-0.61904,-0.56553,-0.57467,-0.34175,-0.41324,-0.48826,-0.4362,-0.41164,-0.41843,-0.47942,-0.46074,-0.57646,-0.61939
Feb1988,-0.5912,-0.16642,-0.63533,-0.3626,-0.20274,-0.07341,-0.2015,-0.43677,-0.37846,-0.2754,-0.39789,-0.41795,-0.49223,-0.45253,-0.21623,-0.13343,-0.24461,-0.26935,-0.44827,-0.53302,-0.60873,-0.40641,-0.48292,-0.43839,-0.46343,-0.53684,-0.52094,-0.57897,-0.61116,-0.60369,-0.69336,-0.68192,-0.72876,-0.68146,-0.63418,-0.62539,-0.64219,-0.5895,-0.59843,-0.37515,-0.44421,-0.51624,-0.46495,-0.43993,-0.44461,-0.50436,-0.48531,-0.59799
Mar1988,0.34207,-0.0796,0.09706,-0.37255,-0.22184,-0.08075,0.03613,-0.07889,-0.28499,-0.25325,-0.1734,-0.29955,-0.31873,-0.39448,-0.36909,-0.13857,-0.06145,-0.1712,-0.20158,-0.3691,-0.44857,-0.52425,-0.33717,-0.41748,-0.3789,-0.40303,-0.47991,-0.46333,-0.51534,-0.55018,-0.54415,-0.6353,-0.6244,-0.67163,-0.62787,-0.58549,-0.57679,-0.59474,-0.54294,-0.55388,-0.33737,-0.40551,-0.47622,-0.426,-0.40178,-0.4077,-0.46628,-0.44768
Apr1988,0.97042,0.76988,0.4144,0.40992,0.02471,0.07135,0.19176,0.27786,0.1774,0.00529,0.01949,0.06513,-0.07146,-0.10616,-0.18729,-0.17426,0.02556,0.07942,-0.02574,-0.05188,-0.20715,-0.28077,-0.35634,-0.19514,-0.28121,-0.25017,-0.27778,-0.35513,-0.33426,-0.38508,-0.42002,-0.41728,-0.50917,-0.49999,-0.54963,-0.514,-0.47765,-0.47168,-0.49287,-0.44489,-0.45572,-0.24841,-0.3149,-0.38377,-0.33608,-0.31358,-0.32068,-0.38043
May1988,-0.54631,0.30106,0.33754,0.11035,0.15046,-0.14038,-0.07601,0.05102,0.12089,0.03809,-0.11615,-0.09878,-0.04907,-0.17612,-0.20813,-0.28133,-0.26507,-0.06849,-0.01122,-0.10804,-0.12877,-0.27364,-0.3408,-0.41071,-0.25835,-0.33601,-0.30408,-0.32834,-0.40203,-0.38619,-0.43241,-0.46764,-0.46318,-0.54951,-0.53893,-0.58505,-0.5507,-0.51704,-0.51041,-0.52854,-0.4823,-0.49252,-0.29211,-0.35598,-0.4217,-0.3764,-0.3543,-0.36061
Jun1988,-0.90648,-0.81602,-0.10389,0.03755,-0.12753,-0.07142,-0.31319,-0.23501,-0.10075,-0.02597,-0.09911,-0.25061,-0.23031,-0.17441,-0.2853,-0.31027,-0.37552,-0.35364,-0.16402,-0.10396,-0.19475,-0.21328,-0.34973,-0.41278,-0.47611,-0.32979,-0.40095,-0.3696,-0.39025,-0.45921,-0.44014,-0.48272,-0.51685,-0.51213,-0.593,-0.58195,-0.6258,-0.59219,-0.55878,-0.554,-0.56985,-0.52375,-0.53184,-0.33943,-0.40098,-0.46366,-0.41949,-0.39743
Jul1988,0.37572,-0.39119,-0.63129,-0.02392,0.09402,-0.07975,-0.04629,-0.29745,-0.21898,-0.09184,-0.02018,-0.0891,-0.24373,-0.22557,-0.16679,-0.27714,-0.30463,-0.36889,-0.34663,-0.15621,-0.09376,-0.18177,-0.19877,-0.33399,-0.39726,-0.45976,-0.31715,-0.38822,-0.35943,-0.38084,-0.45008,-0.43179,-0.47571,-0.51075,-0.50539,-0.58516,-0.57384,-0.61648,-0.58354,-0.55172,-0.54849,-0.56394,-0.51879,-0.5255,-0.33419,-0.39489,-0.45773,-0.41455
Aug1988,1.30102,1.01051,0.33323,-0.14342,0.34347,0.4155,0.1957,0.20799,-0.04151,-0.00444,0.10738,0.18046,0.10364,-0.05441,-0.04542,0.00124,-0.12844,-0.16303,-0.23489,-0.21575,-0.02404,0.03213,-0.06189,-0.07914,-0.22037,-0.28632,-0.35324,-0.21328,-0.29131,-0.2654,-0.29129,-0.3641,-0.348,-0.39424,-0.43175,-0.42784,-0.51077,-0.50045,-0.54468,-0.51315,-0.48439,-0.48291,-0.50005,-0.45676,-0.46338,-0.27007,-0.33237,-0.39666
Sep1988,1.42796,1.74846,1.49927,0.99241,0.4941,0.85706,0.83532,0.56513,0.53834,0.23576,0.22674,0.31757,0.39394,0.30711,0.14009,0.14311,0.18354,0.03566,-0.00412,-0.08539,-0.07036,0.12363,0.17727,0.07496,0.05737,-0.09278,-0.16058,-0.2327,-0.08971,-0.17827,-0.15372,-0.18528,-0.26279,-0.2466,-0.29801,-0.33948,-0.33672,-0.4245,-0.41602,-0.46278,-0.43104,-0.40288,-0.40047,-0.41988,-0.37425,-0.3779,-0.17991,-0.24628
Oct1988,-1.09883,0.10843,0.64849,0.66799,0.30898,0.01069,0.3346,0.41508,0.23945,0.23603,-0.01054,0.01247,0.10958,0.1798,0.10409,-0.05044,-0.04679,-0.0113,-0.13271,-0.15822,-0.22784,-0.20338,-0.02184,0.03782,-0.0542,-0.07162,-0.20929,-0.27184,-0.3381,-0.20233,-0.27834,-0.25379,-0.27909,-0.34821,-0.32888,-0.37741,-0.41308,-0.40977,-0.49305,-0.48501,-0.52607,-0.49413,-0.46544,-0.46129,-0.4789,-0.43512,-0.4361,-0.24466
Nov1988,0.21522,-0.44434,0.13885,0.54291,0.61289,0.31454,0.0682,0.33736,0.40216,0.24131,0.2369,0.00755,0.01475,0.12108,0.18811,0.11177,-0.03888,-0.03608,-0.00598,-0.11378,-0.13942,-0.20628,-0.18073,-0.00366,0.05204,-0.0332,-0.04859,-0.18194,-0.24213,-0.30995,-0.17703,-0.25142,-0.22466,-0.25003,-0.32211,-0.30513,-0.35398,-0.39077,-0.3871,-0.46868,-0.46205,-0.50433,-0.47538,-0.44927,-0.44494,-0.46118,-0.41712,-0.41694
Dec1988,0.24028,0.21387,-0.27753,0.15477,0.45088,0.49833,0.24084,0.03156,0.29518,0.38481,0.24119,0.24666,0.02205,0.01053,0.10765,0.18157,0.10914,-0.03407,-0.03076,0.00948,-0.10404,-0.12588,-0.19168,-0.16394,0.00925,0.06253,-0.01796,-0.03488,-0.17113,-0.23183,-0.30019,-0.16837,-0.24136,-0.21452,-0.24073,-0.31442,-0.29681,-0.34383,-0.38126,-0.3781,-0.45947,-0.45252,-0.49551,-0.46734,-0.44346,-0.44016,-0.45675,-0.41288
Jan1989,-0.95838,-0.44884,-0.20142,-0.64419,-0.19859,0.12228,0.16189,-0.06193,-0.24578,0.04023,0.14437,0.01464,0.03479,-0.17218,-0.17478,-0.07989,-0.00503,-0.06869,-0.19779,-0.18733,-0.13907,-0.24449,-0.26484,-0.32476,-0.29371,-0.12306,-0.06505,-0.13824,-0.15175,-0.28661,-0.34357,-0.40942,-0.27744,-0.34615,-0.31853,-0.34535,-0.41796,-0.40211,-0.4463,-0.48175,-0.47996,-0.5611,-0.55445,-0.59717,-0.56741,-0.54303,-0.53926,-0.55589
Feb1989,-0.24925,-0.79783,-0.50556,-0.27359,-0.64986,-0.24118,0.05294,0.07654,-0.12275,-0.28392,-0.02077,0.08374,-0.02973,-0.01325,-0.20447,-0.20567,-0.11682,-0.04305,-0.09816,-0.22266,-0.20992,-0.16538,-0.26835,-0.28728,-0.34248,-0.31291,-0.14694,-0.08476,-0.15591,-0.16987,-0.30137,-0.35735,-0.42092,-0.29457,-0.35952,-0.33171,-0.35714,-0.42731,-0.41248,-0.45735,-0.49207,-0.48985,-0.56827,-0.56077,-0.60088,-0.57295,-0.54876,-0.54581
Mar1989,-0.47563,-0.48457,-0.74877,-0.61791,-0.42232,-0.71809,-0.34799,-0.08335,-0.05229,-0.22986,-0.36171,-0.12531,-0.02684,-0.12683,-0.11007,-0.26481,-0.25361,-0.17926,-0.11805,-0.16457,-0.27499,-0.26303,-0.21879,-0.31192,-0.32971,-0.37739,-0.35239,-0.19514,-0.12586,-0.1935,-0.2067,-0.3329,-0.38603,-0.44585,-0.32483,-0.38679,-0.35828,-0.38216,-0.44799,-0.43585,-0.48056,-0.51373,-0.51159,-0.58642,-0.5789,-0.61805,-0.58994,-0.5651
Apr1989,-0.91397,-0.84189,-0.78034,-0.90803,-0.84601,-0.68169,-0.88199,-0.58147,-0.34601,-0.30503,-0.43672,-0.52706,-0.31921,-0.24164,-0.31665,-0.29118,-0.4156,-0.40221,-0.33732,-0.28004,-0.31428,-0.40647,-0.39027,-0.35057,-0.42533,-0.43979,-0.47837,-0.45292,-0.30974,-0.24109,-0.29958,-0.31256,-0.42677,-0.47286,-0.52601,-0.41515,-0.46721,-0.43993,-0.46165,-0.51983,-0.50733,-0.54866,-0.57779,-0.5759,-0.64361,-0.63643,-0.67173,-0.6462
May1989,1.18882,-0.13329,-0.32057,-0.34709,-0.53692,-0.49232,-0.38768,-0.56493,-0.32437,-0.11665,-0.08255,-0.2203,-0.33082,-0.15211,-0.08616,-0.16957,-0.15257,-0.27418,-0.27097,-0.20713,-0.14882,-0.18599,-0.27678,-0.26626,-0.23464,-0.31594,-0.33213,-0.3741,-0.35343,-0.21354,-0.14689,-0.21085,-0.22261,-0.33765,-0.38337,-0.43768,-0.33049,-0.38875,-0.36285,-0.38437,-0.44521,-0.43385,-0.47489,-0.50491,-0.5029,-0.57212,-0.56528,-0.60148
Jun1989,0.90755,1.36256,0.1323,-0.11821,-0.1756,-0.39954,-0.35385,-0.27279,-0.44345,-0.21358,-0.01243,0.01076,-0.13007,-0.24702,-0.07788,-0.01408,-0.09992,-0.08428,-0.20768,-0.20912,-0.14625,-0.08813,-0.12718,-0.21768,-0.20753,-0.18062,-0.26561,-0.28386,-0.32674,-0.3077,-0.16439,-0.09951,-0.16561,-0.17763,-0.29143,-0.33701,-0.39207,-0.2875,-0.34775,-0.32547,-0.34665,-0.40739,-0.3953,-0.43817,-0.46889,-0.46629,-0.53547,-0.5287
Jul1989,-0.07892,0.50762,0.9463,0.04793,-0.15638,-0.21495,-0.43951,-0.40749,-0.31838,-0.48249,-0.26314,-0.0613,-0.04145,-0.17956,-0.2877,-0.11682,-0.05604,-0.13861,-0.12039,-0.23765,-0.23439,-0.16931,-0.11046,-0.14801,-0.23732,-0.22615,-0.20059,-0.28263,-0.30224,-0.34447,-0.32575,-0.18591,-0.12311,-0.18916,-0.20003,-0.31123,-0.35519,-0.40813,-0.3047,-0.36406,-0.34301,-0.36332,-0.4232,-0.40983,-0.45138,-0.48094,-0.47907,-0.54743
Aug1989,-0.77804,-0.59211,-0.12686,0.4176,-0.23577,-0.35703,-0.3842,-0.55874,-0.5065,-0.42092,-0.57392,-0.35734,-0.16123,-0.14021,-0.26908,-0.36879,-0.20109,-0.13996,-0.21568,-0.19199,-0.30038,-0.29502,-0.23201,-0.17306,-0.20779,-0.29394,-0.28159,-0.25564,-0.332,-0.35074,-0.39096,-0.3714,-0.23864,-0.17557,-0.2388,-0.25,-0.3578,-0.40015,-0.45036,-0.34803,-0.40534,-0.38471,-0.40412,-0.46263,-0.44795,-0.48701,-0.51538,-0.51413
Sep1989,-0.59219,-0.89605,-0.77279,-0.33256,0.15759,-0.35987,-0.4485,-0.47797,-0.63495,-0.59813,-0.51402,-0.65348,-0.44633,-0.25916,-0.24423,-0.36075,-0.45156,-0.28653,-0.22164,-0.29167,-0.26352,-0.36831,-0.3552,-0.2931,-0.2337,-0.26606,-0.3478,-0.33384,-0.30387,-0.37752,-0.39407,-0.4332,-0.4117,-0.28263,-0.22066,-0.28271,-0.29387,-0.3998,-0.44175,-0.48993,-0.38678,-0.44017,-0.41688,-0.43557,-0.48968,-0.47027,-0.50734,-0.53636
Oct1989,0.13558,-0.25902,-0.57694,-0.56159,-0.21302,0.21288,-0.26645,-0.34402,-0.38307,-0.55812,-0.53539,-0.46084,-0.60587,-0.40326,-0.22408,-0.21092,-0.33113,-0.43031,-0.26849,-0.20145,-0.27059,-0.23948,-0.34277,-0.32828,-0.27009,-0.21477,-0.24803,-0.32828,-0.31668,-0.28986,-0.36085,-0.3782,-0.41566,-0.39412,-0.26374,-0.20582,-0.26453,-0.27535,-0.38066,-0.42289,-0.46832,-0.3676,-0.42096,-0.39775,-0.41665,-0.47119,-0.45103,-0.48647
Nov1989,0.53584,0.43252,0.15068,-0.11687,-0.15213,0.08189,0.40906,-0.05213,-0.17061,-0.21924,-0.40485,-0.39369,-0.35555,-0.49494,-0.29514,-0.12347,-0.11254,-0.2357,-0.34384,-0.17772,-0.11484,-0.18542,-0.15575,-0.25829,-0.24994,-0.18837,-0.13316,-0.16759,-0.24683,-0.23975,-0.21464,-0.28793,-0.30359,-0.34329,-0.32713,-0.19897,-0.143,-0.20392,-0.21441,-0.31933,-0.36348,-0.41119,-0.31385,-0.37104,-0.3483,-0.36664,-0.42126,-0.40041
Dec1989,1.35573,1.08281,0.98226,0.83226,0.61103,0.56454,0.66415,0.88317,0.4692,0.33881,0.25477,0.03561,0.03171,0.01792,-0.15085,0.05659,0.21991,0.23092,0.09275,-0.0252,0.1169,0.16977,0.08584,0.10581,-0.00566,-0.01104,0.05043,0.1037,0.05876,-0.02696,-0.02421,-0.00595,-0.09157,-0.1134,-0.1611,-0.15003,-0.0159,0.04008,-0.02802,-0.04048,-0.15173,-0.19949,-0.25244,-0.15494,-0.2219,-0.2017,-0.22369,-0.28475
Jan1990,-0.10229,1.05531,0.93889,0.8716,0.69931,0.4899,0.4305,0.53942,0.74727,0.37188,0.25605,0.17334,-0.03424,-0.03639,-0.05153,-0.21026,-0.01178,0.14486,0.15999,0.03181,-0.07556,0.05505,0.10499,0.02323,0.04541,-0.05918,-0.06123,0.00141,0.05616,0.00829,-0.07512,-0.07316,-0.05293,-0.13793,-0.15974,-0.20953,-0.2002,-0.06796,-0.00892,-0.07526,-0.08813,-0.2006,-0.24947,-0.30357,-0.2032,-0.27184,-0.25109,-0.27486
Feb1990,-0.07482,-0.18587,0.84554,0.82897,0.78134,0.62205,0.42612,0.35632,0.45592,0.64311,0.30553,0.21218,0.14111,-0.0533,-0.05503,-0.06882,-0.2197,-0.02909,0.12403,0.13539,0.0157,-0.08757,0.03316,0.08221,0.00585,0.02708,-0.07076,-0.06698,-0.00676,0.04526,-0.0024,-0.08441,-0.08232,-0.06446,-0.14566,-0.16614,-0.21416,-0.20473,-0.07727,-0.02125,-0.08622,-0.09835,-0.20715,-0.25389,-0.3052,-0.20849,-0.27525,-0.2555
Mar1990,1.14315,0.76893,0.53125,1.06558,1.01513,0.97048,0.84106,0.67464,0.61554,0.68646,0.84234,0.52702,0.43076,0.34967,0.15792,0.16058,0.13761,-0.01393,0.15448,0.29139,0.30305,0.18434,0.08146,0.18576,0.22598,0.14915,0.16127,0.07086,0.07909,0.13142,0.18044,0.13007,0.04761,0.04739,0.06156,-0.02432,-0.04676,-0.09677,-0.08924,0.03241,0.08396,0.01762,0.0051,-0.10293,-0.15022,-0.20326,-0.10699,-0.17511
Apr1990,0.58351,1.02113,0.7778,0.57036,1.08161,1.03705,0.99039,0.87223,0.72003,0.67413,0.73702,0.87247,0.58048,0.47981,0.40496,0.23205,0.22969,0.20054,0.05905,0.21432,0.33904,0.35196,0.24299,0.14238,0.23629,0.2708,0.19754,0.20818,0.12738,0.13698,0.18357,0.22703,0.17631,0.09736,0.09712,0.10918,0.02623,0.0033,-0.04623,-0.04012,0.07595,0.12341,0.05953,0.04688,-0.05678,-0.10242,-0.15404,-0.06265
May1990,0.51853,0.70951,1.06065,0.83605,0.6388,1.14721,1.09733,1.03976,0.92408,0.77717,0.73594,0.8001,0.93669,0.63443,0.52441,0.44875,0.27748,0.28113,0.25128,0.11069,0.26651,0.38623,0.39911,0.29122,0.18987,0.28285,0.31718,0.24348,0.25176,0.1665,0.17535,0.21663,0.2622,0.21207,0.13477,0.13447,0.1462,0.06042,0.03654,-0.01162,-0.0068,0.10623,0.15308,0.08799,0.07563,-0.02781,-0.07358,-0.12483
Jun1990,-1.70488,-0.54906,-0.09428,0.43051,0.32002,0.19751,0.77068,0.79673,0.77238,0.65163,0.51171,0.46617,0.53392,0.67482,0.38535,0.29289,0.22879,0.07483,0.08641,0.06837,-0.06059,0.09011,0.21094,0.22539,0.12652,0.03104,0.12503,0.16229,0.09662,0.10871,0.02932,0.04214,0.08489,0.12971,0.0844,0.0124,0.01329,0.02545,-0.05343,-0.07589,-0.1193,-0.11176,-0.00049,0.04469,-0.0159,-0.02654,-0.1254,-0.16835
Jul1990,-0.36996,-1.42045,-0.64057,-0.21956,0.27047,0.18946,0.07818,0.6532,0.69621,0.6832,0.56055,0.42655,0.38054,0.45163,0.60536,0.31372,0.21969,0.15868,0.01095,0.02766,0.01569,-0.10685,0.04264,0.16286,0.17709,0.08139,-0.0125,0.08257,0.11892,0.05457,0.06727,-0.01253,-0.00024,0.04166,0.08696,0.04346,-0.02644,-0.02441,-0.01154,-0.0883,-0.11051,-0.15255,-0.14457,-0.0337,0.01141,-0.04751,-0.0585,-0.15618
Aug1990,0.43586,0.04123,-0.85255,-0.46835,-0.13331,0.34128,0.25488,0.14623,0.71077,0.74681,0.7282,0.61261,0.47952,0.43527,0.50047,0.65134,0.35852,0.26216,0.19966,0.05457,0.07151,0.05739,-0.06628,0.08272,0.19949,0.2114,0.11644,0.0219,0.11415,0.14771,0.08207,0.09375,0.01363,0.02598,0.06683,0.11067,0.0666,-0.00374,-0.0017,0.01206,-0.06653,-0.08983,-0.13277,-0.12636,-0.0156,0.0288,-0.0301,-0.04198
Sep1990,-0.49488,-0.05447,-0.2475,-0.90018,-0.54125,-0.24346,0.20162,0.12975,0.03797,0.56611,0.6184,0.61307,0.50274,0.37541,0.32689,0.39519,0.54978,0.26857,0.18226,0.12427,-0.01254,0.00484,-0.00276,-0.12237,0.02633,0.14349,0.15752,0.06552,-0.02399,0.0674,0.10228,0.03781,0.05135,-0.02805,-0.01536,0.02517,0.0684,0.02441,-0.04529,-0.04234,-0.02615,-0.10137,-0.12138,-0.16318,-0.15405,-0.04033,0.00463,-0.05366
Oct1990,-0.1859,-0.43791,-0.18221,-0.31068,-0.82414,-0.50186,-0.25559,0.15242,0.10071,0.01129,0.49241,0.55323,0.55468,0.44709,0.32582,0.27924,0.34074,0.48357,0.21858,0.14199,0.08677,-0.03766,-0.02131,-0.02433,-0.13974,0.00053,0.1126,0.12634,0.03737,-0.0501,0.04061,0.07359,0.01368,0.02801,-0.04507,-0.03412,0.00746,0.04956,0.00624,-0.06186,-0.05665,-0.04102,-0.1135,-0.13189,-0.17238,-0.16406,-0.05156,-0.00607
Nov1990,-1.11166,-0.91805,-1.06293,-0.82549,-0.92785,-1.26318,-0.90611,-0.62198,-0.27531,-0.2862,-0.333,0.09507,0.19165,0.23454,0.13095,0.02532,-0.01622,0.04857,0.18028,-0.03257,-0.09139,-0.13169,-0.23227,-0.2109,-0.20568,-0.30219,-0.16982,-0.06014,-0.04506,-0.12623,-0.20132,-0.11071,-0.07287,-0.12349,-0.10876,-0.17847,-0.16536,-0.1241,-0.08273,-0.1207,-0.18443,-0.17887,-0.16462,-0.23114,-0.24547,-0.28049,-0.26945,-0.15958
