DATA,SPEI_1,SPEI_2,SPEI_3,SPEI_4,SPEI_5,SPEI_6,SPEI_7,SPEI_8,SPEI_9,SPEI_10,SPEI_11,SPEI_12,SPEI_13,SPEI_14,SPEI_15,SPEI_16,SPEI_17,SPEI_18,SPEI_19,SPEI_20,SPEI_21,SPEI_22,SPEI_23,SPEI_24,SPEI_25,SPEI_26,SPEI_27,SPEI_28,SPEI_29,SPEI_30,SPEI_31,SPEI_32,SPEI_33,SPEI_34,SPEI_35,SPEI_36,SPEI_37,SPEI_38,SPEI_39,SPEI_40,SPEI_41,SPEI_42,SPEI_43,SPEI_44,SPEI_45,SPEI_46,SPEI_47,SPEI_48
Feb2006,0.12658,1.60936,1.15272,1.11109,0.64182,0.26521,0.32397,-0.18698,-0.49081,-0.11765,-0.62408,-0.47139,-0.17223,0.18291,0.16838,0.23182,0.09665,0.06765,-0.10588,0.11627,0.00139,-0.08062,0.22458,0.02358,-0.27186,-0.18057,-0.17381,-0.31327,-0.42302,-0.45556,-0.53109,-0.63946,-0.6596,-0.65237,-0.34775,-0.2646,-0.14743,-0.2247,0.0245,0.03091,-0.12438,-0.24994,-0.31505,-0.31781,-0.36596,-0.4221,-0.09004,-0.20491
Mar2006,-0.9765,-0.601,0.72144,0.39441,0.41698,0.11218,-0.20839,-0.15613,-0.59954,-0.83736,-0.49252,-0.88299,-0.71766,-0.43823,-0.10935,-0.13059,-0.07468,-0.19822,-0.22358,-0.38051,-0.15935,-0.25585,-0.32182,-0.01832,-0.20526,-0.47709,-0.38674,-0.37921,-0.50857,-0.60811,-0.63932,-0.70628,-0.80892,-0.82138,-0.80521,-0.52465,-0.44332,-0.326,-0.39552,-0.1486,-0.13903,-0.28885,-0.40608,-0.46369,-0.4657,-0.5053,-0.54652,-0.22878
Apr2006,0.02893,-0.66885,-0.48355,0.5402,0.28048,0.31007,0.05901,-0.22963,-0.1911,-0.59513,-0.82867,-0.52716,-0.88098,-0.74218,-0.45821,-0.13714,-0.16344,-0.11261,-0.24828,-0.27167,-0.42815,-0.20389,-0.29805,-0.35499,-0.04653,-0.23978,-0.50737,-0.40453,-0.39547,-0.5307,-0.6378,-0.66901,-0.73525,-0.837,-0.84846,-0.83666,-0.55427,-0.46953,-0.347,-0.417,-0.16034,-0.14937,-0.30162,-0.42098,-0.47869,-0.48149,-0.51985,-0.55584
May2006,-0.73539,-0.46623,-0.82914,-0.68701,0.15906,-0.03329,-0.01272,-0.2519,-0.48526,-0.44658,-0.76196,-0.93495,-0.71035,-0.98442,-0.87078,-0.60394,-0.32902,-0.34119,-0.30705,-0.42503,-0.44417,-0.58068,-0.37664,-0.4566,-0.49897,-0.22052,-0.38863,-0.63295,-0.53146,-0.50745,-0.63942,-0.74521,-0.77328,-0.83299,-0.92417,-0.93078,-0.91366,-0.64607,-0.55069,-0.432,-0.49723,-0.24918,-0.22874,-0.37124,-0.48563,-0.54111,-0.54603,-0.58059
Jun2006,-2.319,-1.72133,-1.01365,-1.18728,-1.01449,-0.24449,-0.39757,-0.38766,-0.59946,-0.80135,-0.75839,-1.03888,-1.16699,-0.9422,-1.17983,-1.06458,-0.80993,-0.55296,-0.55617,-0.52367,-0.62849,-0.64677,-0.76848,-0.58071,-0.64589,-0.67416,-0.41478,-0.56571,-0.78727,-0.69287,-0.66289,-0.78266,-0.88289,-0.90846,-0.96174,-1.04677,-1.0478,-1.02437,-0.76734,-0.67473,-0.56017,-0.62483,-0.38388,-0.36263,-0.49946,-0.6083,-0.65898,-0.66183
Jul2006,-0.62575,-1.80692,-1.71689,-1.108,-1.23273,-1.0691,-0.33566,-0.48468,-0.47475,-0.67719,-0.86682,-0.82372,-1.09132,-1.20697,-0.98581,-1.21096,-1.09857,-0.85332,-0.60929,-0.60993,-0.57489,-0.67963,-0.6974,-0.81158,-0.63199,-0.69089,-0.70988,-0.45969,-0.59868,-0.81073,-0.71979,-0.69043,-0.80352,-0.9015,-0.92653,-0.97711,-1.06047,-1.05991,-1.04076,-0.78972,-0.70746,-0.59599,-0.65969,-0.42566,-0.40532,-0.53897,-0.64306,-0.69172
Aug2006,-1.84042,-1.64552,-2.16813,-2.0147,-1.34792,-1.41054,-1.2304,-0.55245,-0.67924,-0.67027,-0.85597,-1.02906,-0.98235,-1.22766,-1.32507,-1.10553,-1.30898,-1.20019,-0.96495,-0.7301,-0.72244,-0.68541,-0.78591,-0.80527,-0.91094,-0.74201,-0.79455,-0.80748,-0.57009,-0.7011,-0.90101,-0.81665,-0.78592,-0.89062,-0.98268,-1.00545,-1.05152,-1.13043,-1.12723,-1.10577,-0.86211,-0.78412,-0.6756,-0.73616,-0.51004,-0.48915,-0.61899,-0.71934
Sep2006,1.61222,-0.37147,-0.64551,-1.46712,-1.49854,-1.0849,-1.21056,-1.05396,-0.36772,-0.5059,-0.49474,-0.68165,-0.86168,-0.81822,-1.07007,-1.17947,-0.97,-1.19137,-1.08383,-0.84376,-0.60587,-0.59982,-0.56555,-0.66938,-0.68894,-0.80119,-0.62742,-0.68568,-0.70377,-0.46743,-0.60226,-0.80745,-0.7197,-0.69142,-0.79999,-0.89355,-0.9173,-0.96614,-1.04774,-1.048,-1.03112,-0.78643,-0.70871,-0.60085,-0.66244,-0.43538,-0.41509,-0.54538
Oct2006,0.40243,0.81375,0.03205,-0.25203,-1.0953,-1.2406,-1.00519,-1.15524,-1.0162,-0.33376,-0.47903,-0.47621,-0.66543,-0.84258,-0.79826,-1.04611,-1.15547,-0.93768,-1.16671,-1.05416,-0.79969,-0.55684,-0.54909,-0.51305,-0.61942,-0.64073,-0.75723,-0.58278,-0.64751,-0.67172,-0.44821,-0.58368,-0.78744,-0.69714,-0.67075,-0.77866,-0.8741,-0.89799,-0.94601,-1.02565,-1.02713,-1.01042,-0.76278,-0.68487,-0.57778,-0.64199,-0.41286,-0.39426
Nov2006,0.14447,0.27637,0.65361,0.08355,-0.14935,-0.84099,-1.03275,-0.8818,-1.0581,-0.94743,-0.33633,-0.48746,-0.48179,-0.65119,-0.81011,-0.76556,-0.98837,-1.09484,-0.89369,-1.11229,-1.01275,-0.7691,-0.54199,-0.53122,-0.50095,-0.60568,-0.62612,-0.73587,-0.57192,-0.63228,-0.65091,-0.43349,-0.56334,-0.76672,-0.67679,-0.64551,-0.75565,-0.8518,-0.87536,-0.92394,-1.00523,-1.00868,-0.99553,-0.74762,-0.66657,-0.55709,-0.62245,-0.39407
Dec2006,1.25606,0.76026,0.72446,0.98739,0.56389,0.36137,-0.27487,-0.51787,-0.50506,-0.76426,-0.69429,-0.08791,-0.24961,-0.24111,-0.40675,-0.56501,-0.52092,-0.74866,-0.86568,-0.68077,-0.90776,-0.81535,-0.57475,-0.34885,-0.3478,-0.32209,-0.42533,-0.44615,-0.56215,-0.39417,-0.46558,-0.49586,-0.27839,-0.41709,-0.62692,-0.53072,-0.4993,-0.61389,-0.7119,-0.73744,-0.78961,-0.87394,-0.88224,-0.87342,-0.61635,-0.53143,-0.42271,-0.48954
Jan2007,-1.22758,-0.01081,-0.07708,0.08788,0.41155,-0.05594,-0.22021,-0.79775,-0.96875,-0.8754,-1.0555,-0.96446,-0.37719,-0.51602,-0.50312,-0.66457,-0.81148,-0.76812,-0.97888,-1.0771,-0.89141,-1.08859,-1.00001,-0.77764,-0.56772,-0.56125,-0.5211,-0.59367,-0.61269,-0.71478,-0.55526,-0.6205,-0.64945,-0.43919,-0.56758,-0.76052,-0.66642,-0.64238,-0.75473,-0.85329,-0.87785,-0.92592,-1.00518,-1.01328,-1.00317,-0.75201,-0.67432,-0.56506
Feb2007,0.799,-0.24557,0.37537,0.33317,0.39112,0.68193,0.2606,0.10251,-0.43925,-0.64192,-0.62303,-0.86329,-0.80522,-0.20644,-0.33659,-0.33178,-0.50358,-0.6621,-0.62009,-0.83584,-0.94158,-0.75827,-0.97175,-0.87781,-0.65837,-0.44636,-0.44513,-0.40551,-0.4759,-0.49682,-0.60028,-0.44216,-0.51318,-0.5526,-0.34919,-0.47994,-0.67465,-0.57521,-0.55377,-0.66705,-0.7648,-0.79046,-0.83963,-0.91986,-0.92916,-0.91756,-0.66701,-0.58776
Mar2007,1.30038,1.30806,0.69376,1.05225,1.01637,0.96308,1.15101,0.84481,0.70247,0.23806,-0.03967,-0.10007,-0.4129,-0.40406,0.16086,0.01033,0.01327,-0.15701,-0.31586,-0.28267,-0.48971,-0.60606,-0.46188,-0.69429,-0.61691,-0.41582,-0.20173,-0.21065,-0.16879,-0.23593,-0.25982,-0.36928,-0.22217,-0.3031,-0.3502,-0.15379,-0.29226,-0.48999,-0.38246,-0.35939,-0.47034,-0.5667,-0.5927,-0.64454,-0.72681,-0.74036,-0.72716,-0.47538
Apr2007,1.23591,1.60226,1.56173,1.13958,1.39649,1.39663,1.31684,1.46099,1.2268,1.12417,0.70443,0.39142,0.31709,-0.01751,-0.02498,0.53004,0.3681,0.36531,0.17691,0.00966,0.03704,-0.18491,-0.32239,-0.18759,-0.44979,-0.3809,-0.16801,0.07177,0.05772,0.09726,0.01689,-0.00902,-0.12835,0.02365,-0.07206,-0.13804,0.07025,-0.08164,-0.29787,-0.18124,-0.15656,-0.27272,-0.3743,-0.40282,-0.46122,-0.55143,-0.57023,-0.55518
May2007,-0.45433,0.60052,1.05882,1.14302,0.77182,1.03192,1.03213,1.00559,1.15174,0.90951,0.81159,0.4217,0.1425,0.10296,-0.19048,-0.17247,0.33453,0.19114,0.17559,0.00177,-0.14831,-0.12128,-0.31871,-0.44058,-0.30931,-0.55933,-0.48641,-0.28374,-0.04723,-0.04466,-0.01098,-0.09243,-0.11603,-0.22992,-0.0804,-0.16673,-0.22508,-0.02389,-0.15488,-0.35852,-0.24444,-0.21881,-0.32035,-0.41501,-0.4425,-0.4994,-0.58898,-0.60569
Jun2007,-0.90887,-0.7377,0.31615,0.80701,0.91734,0.57959,0.84669,0.8358,0.81786,0.96377,0.72701,0.63242,0.26834,0.0201,-0.0141,-0.27891,-0.2535,0.22921,0.09732,0.07844,-0.08282,-0.22451,-0.19979,-0.38557,-0.49897,-0.37115,-0.61148,-0.54081,-0.3454,-0.11485,-0.10451,-0.07114,-0.14989,-0.17369,-0.28332,-0.14084,-0.22175,-0.27289,-0.07681,-0.19996,-0.39566,-0.28684,-0.25893,-0.35609,-0.44833,-0.47499,-0.52997,-0.61619
Jul2007,0.1427,-0.58674,-0.68499,0.26273,0.75884,0.87613,0.55357,0.81376,0.8081,0.7906,0.93277,0.69897,0.6052,0.24971,0.01275,-0.02174,-0.27854,-0.25371,0.2144,0.083,0.06817,-0.09044,-0.22804,-0.20481,-0.38558,-0.4947,-0.36569,-0.59932,-0.52583,-0.33381,-0.10951,-0.09839,-0.06364,-0.14162,-0.16528,-0.27161,-0.13443,-0.21414,-0.2704,-0.07665,-0.20691,-0.39727,-0.29183,-0.26391,-0.35899,-0.45024,-0.47538,-0.52946
Aug2007,-1.25715,-0.75118,-0.95683,-0.942,0.00676,0.54106,0.6728,0.36735,0.62731,0.62369,0.61619,0.75624,0.53077,0.44039,0.11098,-0.10096,-0.12551,-0.36283,-0.33506,0.11212,-0.00736,-0.02194,-0.17219,-0.30567,-0.28307,-0.45624,-0.55901,-0.43233,-0.6594,-0.58994,-0.40445,-0.18744,-0.17442,-0.13935,-0.21231,-0.23392,-0.33427,-0.20119,-0.2748,-0.32857,-0.14135,-0.26712,-0.4493,-0.34412,-0.31729,-0.409,-0.49839,-0.52285
Sep2007,-0.56408,-1.28474,-0.90436,-1.04657,-1.03403,-0.09264,0.46413,0.60961,0.30527,0.56926,0.56068,0.55641,0.69892,0.4716,0.38302,0.05861,-0.14713,-0.17061,-0.39887,-0.36817,0.07466,-0.03938,-0.05391,-0.20145,-0.33394,-0.31056,-0.48288,-0.58297,-0.45413,-0.68035,-0.60907,-0.42568,-0.2126,-0.20169,-0.16731,-0.23854,-0.26021,-0.35861,-0.22718,-0.29946,-0.35181,-0.16762,-0.29057,-0.47123,-0.36973,-0.3424,-0.43374,-0.52161
Oct2007,-1.62062,-1.36664,-1.76675,-1.35943,-1.39284,-1.36516,-0.45298,0.14451,0.32086,0.03265,0.29844,0.2823,0.28398,0.43397,0.20981,0.12314,-0.17203,-0.33059,-0.33358,-0.54219,-0.50698,-0.07403,-0.17859,-0.19101,-0.33393,-0.46552,-0.43975,-0.60944,-0.70568,-0.57553,-0.79914,-0.7281,-0.54895,-0.3426,-0.33175,-0.29752,-0.3672,-0.38711,-0.47742,-0.34239,-0.40804,-0.45403,-0.27609,-0.39002,-0.56391,-0.46832,-0.43802,-0.52927
Nov2007,0.47361,-0.26798,-0.43581,-0.85267,-0.72631,-0.90462,-0.98696,-0.28137,0.20578,0.35231,0.08432,0.3142,0.30088,0.30571,0.45046,0.24554,0.1694,-0.10417,-0.25973,-0.26474,-0.46511,-0.43272,-0.02369,-0.12058,-0.13601,-0.27577,-0.40314,-0.3783,-0.54218,-0.63591,-0.50792,-0.72947,-0.65964,-0.48624,-0.28097,-0.26246,-0.23395,-0.302,-0.32099,-0.41209,-0.27957,-0.34707,-0.3944,-0.21936,-0.33021,-0.50432,-0.40986,-0.3797
Dec2007,0.74,0.63334,0.06337,-0.06374,-0.39719,-0.36621,-0.58351,-0.69548,-0.08538,0.35137,0.48606,0.20394,0.42779,0.40985,0.41118,0.55546,0.35772,0.27862,0.00733,-0.15252,-0.14319,-0.35581,-0.32852,0.07265,-0.02915,-0.04456,-0.18267,-0.30824,-0.28471,-0.44791,-0.54866,-0.4268,-0.65324,-0.58556,-0.40991,-0.20287,-0.18473,-0.15627,-0.2237,-0.24404,-0.33536,-0.2022,-0.27118,-0.31781,-0.13915,-0.25007,-0.42843,-0.3338
Jan2008,0.64167,0.82332,0.83475,0.27995,0.14772,-0.16386,-0.15144,-0.36311,-0.51285,0.03043,0.43752,0.55075,0.28453,0.50105,0.49126,0.48436,0.62451,0.42777,0.34511,0.07237,-0.09889,-0.10991,-0.31755,-0.29508,0.0956,-0.00346,0.00032,-0.10587,-0.22883,-0.20319,-0.36521,-0.47172,-0.3643,-0.59216,-0.52792,-0.35201,-0.13979,-0.13077,-0.10742,-0.18044,-0.20107,-0.29384,-0.16441,-0.23803,-0.28435,-0.10037,-0.21817,-0.39557
Feb2008,-0.17485,0.23088,0.45525,0.61487,0.10548,-0.01204,-0.28483,-0.26082,-0.43552,-0.55637,-0.01905,0.38157,0.50574,0.24078,0.48193,0.46333,0.46447,0.6054,0.4007,0.32121,0.04678,-0.12932,-0.14988,-0.34859,-0.32626,0.06376,-0.0368,-0.03328,-0.13798,-0.26107,-0.23169,-0.39435,-0.49889,-0.39632,-0.62274,-0.55876,-0.38428,-0.17265,-0.16704,-0.14219,-0.21421,-0.23664,-0.32682,-0.19989,-0.26911,-0.3094,-0.12351,-0.23679
Mar2008,-2.52448,-1.72568,-1.22871,-0.85964,-0.70999,-1.08971,-1.17476,-1.36554,-1.31659,-1.38686,-1.37781,-0.80098,-0.33994,-0.18676,-0.41932,-0.19071,-0.21556,-0.20525,-0.06245,-0.24851,-0.30208,-0.52754,-0.64935,-0.64553,-0.80469,-0.76817,-0.41064,-0.49639,-0.49268,-0.58602,-0.69608,-0.66308,-0.80949,-0.88496,-0.77482,-0.96023,-0.89732,-0.73758,-0.54791,-0.53293,-0.50508,-0.5712,-0.58869,-0.66284,-0.54508,-0.59693,-0.61727,-0.44352
Apr2008,-1.69765,-2.31825,-2.03944,-1.74476,-1.43393,-1.34993,-1.71673,-1.75824,-1.89447,-1.91011,-1.90296,-1.81737,-1.29436,-0.84225,-0.6632,-0.87595,-0.65283,-0.67142,-0.67509,-0.53974,-0.70286,-0.74856,-0.93494,-1.01266,-1.00066,-1.13491,-1.08629,-0.74247,-0.81569,-0.80757,-0.90255,-1.00326,-0.96633,-1.09822,-1.15543,-1.04382,-1.20544,-1.14454,-0.99109,-0.81515,-0.79566,-0.76555,-0.82781,-0.84187,-0.90788,-0.79303,-0.83419,-0.84416
May2008,-0.925,-1.62187,-2.15932,-1.91942,-1.71576,-1.4727,-1.41066,-1.67253,-1.69529,-1.80335,-1.82042,-1.81225,-1.75128,-1.35057,-0.98222,-0.81043,-1.0023,-0.80139,-0.82271,-0.82232,-0.70527,-0.84488,-0.88304,-1.04281,-1.1088,-1.10578,-1.2226,-1.17794,-0.86386,-0.9192,-0.91587,-1.00893,-1.10111,-1.06422,-1.18264,-1.23244,-1.12233,-1.27102,-1.20534,-1.06095,-0.89375,-0.87371,-0.83605,-0.89428,-0.90707,-0.97024,-0.86062,-0.89819
Jun2008,-1.51824,-1.38497,-1.7744,-2.20776,-1.97512,-1.81165,-1.58204,-1.51032,-1.74277,-1.76399,-1.85674,-1.85765,-1.84645,-1.79348,-1.42652,-1.08287,-0.91591,-1.09532,-0.90145,-0.91901,-0.91676,-0.80761,-0.93692,-0.97312,-1.11998,-1.17712,-1.17542,-1.28157,-1.23933,-0.94246,-0.99183,-0.98465,-1.07451,-1.162,-1.12466,-1.23803,-1.28319,-1.17396,-1.31546,-1.25243,-1.11206,-0.95211,-0.93198,-0.89486,-0.95103,-0.9626,-1.02206,-0.91466
Jul2008,-1.27614,-1.61226,-1.6669,-1.84812,-2.21477,-2.02142,-1.88134,-1.65734,-1.60086,-1.81659,-1.82996,-1.90982,-1.90665,-1.8913,-1.83463,-1.48842,-1.16096,-0.99966,-1.16753,-0.97996,-0.9917,-0.99539,-0.8938,-1.0117,-1.04547,-1.17922,-1.22518,-1.22465,-1.32068,-1.28,-0.99565,-1.04357,-1.03263,-1.11958,-1.20381,-1.16595,-1.27544,-1.31594,-1.21175,-1.34573,-1.28558,-1.15157,-1.00214,-0.98249,-0.94839,-1.00163,-1.01154,-1.06755
Aug2008,-1.02151,-1.4427,-1.67366,-1.703,-1.87104,-2.2239,-2.01833,-1.87973,-1.66994,-1.6272,-1.83821,-1.85025,-1.92469,-1.91302,-1.89963,-1.8509,-1.50865,-1.19203,-1.03688,-1.20226,-1.01269,-1.02212,-1.02653,-0.92845,-1.04215,-1.07727,-1.2083,-1.25167,-1.24862,-1.3405,-1.30294,-1.029,-1.07347,-1.06096,-1.14411,-1.22586,-1.1876,-1.29423,-1.33397,-1.2308,-1.36118,-1.30387,-1.17308,-1.02617,-1.00856,-0.9739,-1.02608,-1.03512
Sep2008,-1.00015,-1.30348,-1.59099,-1.71617,-1.78753,-1.92561,-2.25997,-2.07136,-1.93394,-1.73203,-1.68188,-1.88984,-1.90386,-1.96821,-1.9598,-1.94345,-1.88982,-1.55341,-1.23853,-1.08177,-1.24254,-1.05292,-1.0606,-1.06825,-0.97145,-1.08183,-1.11626,-1.24374,-1.28218,-1.27556,-1.36362,-1.32497,-1.05697,-1.1009,-1.08873,-1.17138,-1.25106,-1.21294,-1.31761,-1.35537,-1.25309,-1.38077,-1.32451,-1.19654,-1.05405,-1.03664,-1.00247,-1.05378
Oct2008,-0.06305,-0.51687,-0.91877,-1.29583,-1.55128,-1.65811,-1.98234,-2.30502,-2.10937,-1.94169,-1.76527,-1.7169,-1.91636,-1.93319,-2.00008,-1.98921,-1.99551,-1.98504,-1.6176,-1.28294,-1.11097,-1.2805,-1.07631,-1.08019,-1.09109,-0.98892,-1.10131,-1.13972,-1.2713,-1.30728,-1.29377,-1.38219,-1.34261,-1.07582,-1.11958,-1.10755,-1.1922,-1.27174,-1.23254,-1.33763,-1.37574,-1.27021,-1.39618,-1.34149,-1.21178,-1.07245,-1.05408,-1.02094
Nov2008,0.33495,0.16785,-0.08781,-0.42624,-0.78465,-1.13206,-1.33759,-1.70105,-2.05301,-1.88951,-1.74651,-1.58939,-1.54648,-1.72818,-1.75285,-1.82742,-1.82311,-1.84565,-1.83303,-1.50409,-1.19648,-1.02987,-1.19784,-1.00116,-1.0112,-1.02345,-0.92417,-1.03422,-1.07332,-1.20304,-1.24523,-1.2398,-1.33185,-1.29728,-1.02832,-1.07325,-1.06137,-1.14897,-1.23032,-1.19114,-1.29961,-1.34183,-1.24073,-1.3725,-1.31792,-1.1825,-1.0353,-1.01529
Dec2008,0.20984,0.18007,0.11048,-0.09359,-0.35761,-0.66901,-1.00134,-1.20267,-1.64866,-2.01089,-1.86907,-1.70957,-1.55824,-1.50074,-1.66755,-1.701,-1.78004,-1.76749,-1.79254,-1.79249,-1.48656,-1.17165,-1.00273,-1.16689,-0.97436,-0.98963,-0.99832,-0.90064,-1.01112,-1.04884,-1.18212,-1.22815,-1.22638,-1.31896,-1.28371,-1.01079,-1.05546,-1.0437,-1.13311,-1.2149,-1.17642,-1.28668,-1.33061,-1.23007,-1.36491,-1.30526,-1.16778,-1.01832
Jan2009,-0.70523,-0.49044,-0.32848,-0.33727,-0.54368,-0.77179,-1.03597,-1.31256,-1.46185,-1.80387,-2.09666,-1.92873,-1.81734,-1.64206,-1.59214,-1.74826,-1.77798,-1.85652,-1.8399,-1.85628,-1.82769,-1.53129,-1.25235,-1.1002,-1.24717,-1.07699,-1.08391,-1.07849,-0.98591,-1.08581,-1.12578,-1.25166,-1.29546,-1.29168,-1.37966,-1.34013,-1.08032,-1.12915,-1.11931,-1.20689,-1.28583,-1.24862,-1.3521,-1.3958,-1.30318,-1.43391,-1.38187,-1.25087
Feb2009,0.24904,-0.34263,-0.32789,-0.20704,-0.26731,-0.44339,-0.64301,-0.8907,-1.14698,-1.32809,-1.72112,-2.03015,-1.89677,-1.78999,-1.63457,-1.5709,-1.74909,-1.77667,-1.84632,-1.83295,-1.84545,-1.80069,-1.49492,-1.21151,-1.05939,-1.20636,-1.03848,-1.04698,-1.0388,-0.94771,-1.04825,-1.08722,-1.21313,-1.25993,-1.25686,-1.34538,-1.30789,-1.04927,-1.09542,-1.08906,-1.17456,-1.25071,-1.21497,-1.31662,-1.35996,-1.26769,-1.404,-1.35289
Mar2009,-0.42541,-0.17455,-0.48735,-0.42085,-0.34676,-0.42143,-0.56853,-0.7514,-0.97154,-1.18915,-1.31733,-1.69035,-1.98601,-1.882,-1.77645,-1.62954,-1.57256,-1.72613,-1.75045,-1.80749,-1.80979,-1.8087,-1.75935,-1.50929,-1.25514,-1.11932,-1.26012,-1.10412,-1.10868,-1.09549,-1.01248,-1.10352,-1.13847,-1.24903,-1.29125,-1.28886,-1.36734,-1.33476,-1.09625,-1.13984,-1.13184,-1.20778,-1.27732,-1.24191,-1.33648,-1.3738,-1.28453,-1.41866
Apr2009,1.12059,0.47847,0.48782,0.16551,0.18438,0.24164,0.16385,0.02938,-0.15505,-0.37565,-0.642,-0.84397,-1.29425,-1.73998,-1.68009,-1.56246,-1.43023,-1.3623,-1.52606,-1.55892,-1.61615,-1.61448,-1.62067,-1.60355,-1.35453,-1.09366,-0.95686,-1.10984,-0.94364,-0.94862,-0.93276,-0.84413,-0.94478,-0.98115,-1.10662,-1.16449,-1.17484,-1.26561,-1.231,-0.96612,-1.00856,-1.00331,-1.0833,-1.15813,-1.12218,-1.2241,-1.26773,-1.174
May2009,-0.39339,0.52356,0.14583,0.18642,-0.06998,-0.03058,0.01423,-0.07823,-0.18852,-0.337,-0.50634,-0.71431,-0.90618,-1.27472,-1.67084,-1.63819,-1.53393,-1.42498,-1.36239,-1.50203,-1.53472,-1.58453,-1.58396,-1.58994,-1.58525,-1.36984,-1.13565,-1.01055,-1.15004,-0.98651,-0.99684,-0.98647,-0.9026,-0.9954,-1.02664,-1.14314,-1.19412,-1.20418,-1.28377,-1.25279,-0.99511,-1.03498,-1.02348,-1.10111,-1.17446,-1.13847,-1.23913,-1.28212
Jun2009,0.32984,-0.14672,0.53164,0.19163,0.21965,-0.00809,0.02539,0.05973,-0.02826,-0.12972,-0.26688,-0.42831,-0.62226,-0.81496,-1.18714,-1.58998,-1.56507,-1.46924,-1.36353,-1.30478,-1.44431,-1.47649,-1.52464,-1.52129,-1.52797,-1.52644,-1.31761,-1.08464,-0.96413,-1.1004,-0.93678,-0.94666,-0.93576,-0.85231,-0.94551,-0.9781,-1.0957,-1.14842,-1.16083,-1.24215,-1.21076,-0.95032,-0.98939,-0.97849,-1.0552,-1.12894,-1.09261,-1.19356
Jul2009,-1.46879,-0.66745,-0.69914,0.16482,-0.07767,-0.01117,-0.21519,-0.17964,-0.14495,-0.22719,-0.32229,-0.44991,-0.60681,-0.77679,-0.93709,-1.27817,-1.64761,-1.62039,-1.5285,-1.4217,-1.36381,-1.50047,-1.53296,-1.57252,-1.56907,-1.57202,-1.56518,-1.3691,-1.14129,-1.02459,-1.15692,-1.00026,-1.00544,-0.99539,-0.91514,-1.00238,-1.03374,-1.14341,-1.19497,-1.20415,-1.2828,-1.25241,-1.00846,-1.04524,-1.03634,-1.10864,-1.1776,-1.14228
Aug2009,-0.6038,-1.29134,-0.73517,-0.75476,0.04349,-0.15221,-0.08444,-0.27015,-0.23453,-0.1981,-0.27306,-0.36255,-0.48092,-0.62903,-0.78667,-0.93984,-1.27109,-1.64583,-1.62628,-1.53506,-1.42517,-1.36645,-1.5053,-1.537,-1.57388,-1.57161,-1.57516,-1.56694,-1.36853,-1.14509,-1.03312,-1.16342,-1.00838,-1.01214,-1.00051,-0.92123,-1.00591,-1.03645,-1.14468,-1.19606,-1.20474,-1.28457,-1.25528,-1.01325,-1.05126,-1.04145,-1.11275,-1.18036
Sep2009,2.19792,1.29046,0.20553,0.24244,-0.07237,0.47571,0.19732,0.22919,0.03737,0.05969,0.09693,0.01799,-0.07477,-0.20031,-0.35209,-0.52807,-0.70942,-1.07418,-1.47869,-1.46122,-1.37353,-1.26349,-1.21197,-1.36206,-1.39391,-1.43765,-1.42942,-1.43808,-1.43717,-1.23221,-1.00237,-0.88806,-1.019,-0.86116,-0.86948,-0.85717,-0.77638,-0.867,-0.90058,-1.01804,-1.07885,-1.0933,-1.1783,-1.14833,-0.89596,-0.93378,-0.92406,-0.99725
Oct2009,-0.47559,0.71044,0.41662,-0.15566,-0.10334,-0.33573,0.25378,0.02443,0.0692,-0.10508,-0.08427,-0.05666,-0.13657,-0.22472,-0.34006,-0.48684,-0.64026,-0.7922,-1.15163,-1.58356,-1.5545,-1.45657,-1.33437,-1.27347,-1.43647,-1.46569,-1.50619,-1.49993,-1.50394,-1.49436,-1.27783,-1.05227,-0.93886,-1.06663,-0.91196,-0.91909,-0.90956,-0.82996,-0.91629,-0.94532,-1.06057,-1.11816,-1.1291,-1.215,-1.18503,-0.93808,-0.97477,-0.96636
Nov2009,0.21826,-0.11568,0.61779,0.40479,-0.03463,0.00757,-0.19888,0.23707,0.02128,0.05207,-0.10903,-0.10917,-0.08132,-0.15154,-0.22936,-0.32819,-0.45735,-0.59997,-0.74437,-1.08515,-1.50193,-1.46844,-1.38426,-1.26606,-1.21368,-1.36978,-1.39195,-1.4369,-1.43383,-1.44249,-1.44376,-1.23782,-1.01576,-0.90747,-1.0338,-0.87776,-0.88646,-0.87817,-0.79803,-0.88528,-0.91578,-1.03422,-1.09734,-1.11057,-1.19872,-1.16656,-0.91178,-0.94779
Dec2009,0.57492,0.31922,0.07867,0.66276,0.49987,0.13121,0.15176,-0.04314,0.36527,0.13103,0.15116,-0.02473,-0.02928,-0.00285,-0.06934,-0.14078,-0.23573,-0.36589,-0.51029,-0.6614,-1.00155,-1.43167,-1.39695,-1.30815,-1.19292,-1.14921,-1.3014,-1.32709,-1.37583,-1.37068,-1.38413,-1.39164,-1.18922,-0.96518,-0.85485,-0.97937,-0.82137,-0.8312,-0.82319,-0.74301,-0.83168,-0.86258,-0.98476,-1.05157,-1.06528,-1.15312,-1.12151,-0.85989
